frame,body_id,x,y,vx,vy,mass
88,0,2.78999,-83.8976,2.01154,-96.4959,1
88,1,2.85281,2.3032,2.18832,-0.889204,1
88,2,2.55407,6.83834,1.66941,0.820902,1
88,3,4.76128,1.94638,1.95962,1.13237,1
88,4,6.80838,2.78347,0.805837,1.99467,1
88,5,3.91347,91.9263,3.36528,103.437,1
89,0,2.8101,-84.8626,2.01154,-96.4959,1
89,1,2.87472,2.29431,2.19152,-0.889133,1
89,2,2.57077,6.84654,1.66979,0.819903,1
89,3,4.78087,1.95772,1.95876,1.13395,1
89,4,6.81641,2.80341,0.80311,1.99402,1
89,5,3.94712,92.9606,3.36528,103.437,1
90,0,2.83022,-85.8276,2.01154,-96.4959,1
90,1,2.89667,2.28542,2.19474,-0.889037,1
90,2,2.58747,6.85473,1.67018,0.818907,1
90,3,4.80045,1.96907,1.95789,1.13552,1
90,4,6.82442,2.82334,0.80037,1.99335,1
90,5,3.98077,93.995,3.36528,103.437,1
91,0,2.85033,-86.7925,2.01154,-96.4959,1
91,1,2.91865,2.27653,2.19799,-0.888915,1
91,2,2.60417,6.86291,1.67057,0.817913,1
91,3,4.82002,1.98044,1.95701,1.13708,1
91,4,6.83239,2.84327,0.797619,1.99266,1
91,5,4.01443,95.0294,3.36528,103.437,1
92,0,2.87045,-87.7575,2.01154,-96.4959,1
92,1,2.94066,2.26764,2.20126,-0.888767,1
92,2,2.62088,6.87108,1.67095,0.816922,1
92,3,4.83958,1.99183,1.95611,1.13864,1
92,4,6.84034,2.86319,0.794856,1.99195,1
92,5,4.04808,96.0637,3.36528,103.437,1
93,0,2.89057,-88.7224,2.01154,-96.4959,1
93,1,2.96271,2.25876,2.20455,-0.888592,1
93,2,2.6376,6.87924,1.67134,0.815933,1
93,3,4.85913,2.00323,1.9552,1.14018,1
93,4,6.84826,2.8831,0.792081,1.99122,1
93,5,4.08173,97.0981,3.36528,103.437,1
94,0,2.91068,-89.6874,2.01154,-96.4959,1
94,1,2.98479,2.24987,2.20786,-0.888389,1
94,2,2.65431,6.88739,1.67174,0.814947,1
94,3,4.87868,2.01465,1.95429,1.14172,1
94,4,6.85616,2.903,0.789295,1.99046,1
94,5,4.11538,98.1325,3.36528,103.437,1
95,0,2.9308,-90.6524,2.01154,-96.4959,1
95,1,3.0069,2.24099,2.21119,-0.888158,1
95,2,2.67104,6.89553,1.67213,0.813964,1
95,3,4.89821,2.02608,1.95336,1.14325,1
95,4,6.86402,2.9229,0.786498,1.98969,1
95,5,4.14904,99.1669,3.36528,103.437,1
96,0,2.95091,-91.6173,2.01154,-96.4959,1
96,1,3.02905,2.23211,2.21454,-0.887899,1
96,2,2.68776,6.90366,1.67253,0.812982,1
96,3,4.91773,2.03753,1.95242,1.14476,1
96,4,6.87186,2.94279,0.78369,1.98889,1
96,5,4.18269,100.201,3.36528,103.437,1
97,0,2.97103,-92.5823,2.01154,-96.4959,1
97,1,3.05122,2.22324,2.21791,-0.887609,1
97,2,2.70449,6.91178,1.67292,0.812003,1
97,3,4.93725,2.04899,1.95147,1.14627,1
97,4,6.87967,2.96267,0.780871,1.98807,1
97,5,4.21634,101.236,3.36528,103.437,1
98,0,2.99114,-93.5472,2.01154,-96.4959,1
98,1,3.07344,2.21437,2.2213,-0.88729,1
98,2,2.72122,6.91989,1.67332,0.811027,1
98,3,4.95675,2.06047,1.95051,1.14777,1
98,4,6.88745,2.98254,0.778041,1.98723,1
98,5,4.25,102.27,3.36528,103.437,1
99,0,3.01126,-94.5122,2.01154,-96.4959,1
99,1,3.09568,2.2055,2.22471,-0.88694,1
99,2,2.73796,6.92799,1.67372,0.810053,1
99,3,4.97625,2.07196,1.94955,1.14926,1
99,4,6.8952,3.00241,0.775201,1.98637,1
99,5,4.28365,103.304,3.36528,103.437,1
100,0,3.03137,-95.4772,2.01154,-96.4959,1
100,1,3.11797,2.19663,2.22813,-0.886558,1
100,2,2.7547,6.93608,1.67413,0.809081,1
100,3,4.99574,2.08347,1.94857,1.15073,1
100,4,6.90292,3.02226,0.772351,1.98549,1
100,5,4.3173,104.339,3.36528,103.437,1
101,0,3.05149,-96.4421,2.01154,-96.4959,1
101,1,3.14028,2.18777,2.23157,-0.886145,1
101,2,2.77145,6.94416,1.67453,0.808111,1
101,3,5.01521,2.09499,1.94759,1.1522,1
101,4,6.91062,3.04211,0.769491,1.98458,1
101,5,4.35095,105.373,3.36528,103.437,1
102,0,3.0716,-97.4071,2.01154,-96.4959,1
102,1,3.16263,2.17891,2.23502,-0.8857,1
102,2,2.7882,6.95223,1.67494,0.807143,1
102,3,5.03468,2.10653,1.9466,1.15365,1
102,4,6.91828,3.06194,0.766621,1.98365,1
102,5,4.38461,106.407,3.36528,103.437,1
103,0,3.09172,-98.372,2.01154,-96.4959,1
103,1,3.18502,2.17006,2.23849,-0.885221,1
103,2,2.80495,6.96029,1.67534,0.806177,1
103,3,5.05413,2.11808,1.94561,1.15509,1
103,4,6.92592,3.08177,0.763741,1.98269,1
103,5,4.41826,107.442,3.36528,103.437,1
104,0,3.11183,-99.337,2.01154,-96.4958,1
104,1,3.20744,2.16121,2.24197,-0.884709,1
104,2,2.82171,6.96834,1.67575,0.805213,1
104,3,5.07358,2.12964,1.9446,1.15652,1
104,4,6.93353,3.10159,0.760853,1.98171,1
104,5,4.45191,108.476,3.36528,103.437,1
105,0,3.13195,-100.302,2.01154,-96.4958,1
105,1,3.22989,2.15237,2.24546,-0.884164,1
105,2,2.83847,6.97639,1.67617,0.804251,1
105,3,5.09302,2.14122,1.9436,1.15794,1
105,4,6.94111,3.12139,0.757955,1.98071,1
105,5,4.48556,109.511,3.36528,103.437,1
106,0,3.15207,-101.267,2.01154,-96.4958,1
106,1,3.25238,2.14353,2.24896,-0.883584,1
106,2,2.85524,6.98442,1.67658,0.803291,1
106,3,5.11244,2.15282,1.94259,1.15935,1
106,4,6.94866,3.14119,0.755049,1.97968,1
106,5,4.51922,110.545,3.36528,103.437,1
107,0,3.17218,-102.232,2.01154,-96.4958,1
107,1,3.27491,2.13471,2.25248,-0.882969,1
107,2,2.87201,6.99244,1.67699,0.802333,1
107,3,5.13186,2.16442,1.94157,1.16074,1
107,4,6.95618,3.16098,0.752134,1.97863,1
107,5,4.55287,111.579,3.36528,103.437,1
108,0,3.1923,-103.197,2.01154,-96.4958,1
108,1,3.29747,2.12588,2.256,-0.88232,1
108,2,2.88878,7.00046,1.67741,0.801377,1
108,3,5.15126,2.17604,1.94056,1.16212,1
108,4,6.96367,3.18075,0.749211,1.97756,1
108,5,4.58652,112.614,3.36528,103.437,1
109,0,3.21241,-104.162,2.01154,-96.4958,1
109,1,3.32006,2.11707,2.25953,-0.881635,1
109,2,2.90556,7.00846,1.67783,0.800423,1
109,3,5.17066,2.18768,1.93954,1.16349,1
109,4,6.97114,3.20052,0.74628,1.97646,1
109,5,4.62018,113.648,3.36528,103.437,1
110,0,3.23253,-105.127,2.01154,-96.4958,1
110,1,3.34269,2.10826,2.26307,-0.880914,1
110,2,2.92234,7.01646,1.67825,0.79947,1
110,3,5.19004,2.19933,1.93852,1.16485,1
110,4,6.97857,3.22027,0.743341,1.97533,1
110,5,4.65383,114.682,3.36528,103.437,1
111,0,3.25264,-106.092,2.01154,-96.4958,1
111,1,3.36536,2.09945,2.26662,-0.880157,1
111,2,2.93913,7.02444,1.67867,0.798519,1
111,3,5.20942,2.21099,1.93749,1.16619,1
111,4,6.98597,3.24001,0.740395,1.97418,1
111,5,4.68748,115.717,3.36528,103.437,1
112,0,3.27276,-107.057,2.01154,-96.4958,1
112,1,3.38806,2.09066,2.27017,-0.879364,1
112,2,2.95592,7.03242,1.67909,0.797569,1
112,3,5.22878,2.22267,1.93647,1.16753,1
112,4,6.99335,3.25974,0.737443,1.97301,1
112,5,4.72113,116.751,3.36528,103.437,1
113,0,3.29287,-108.022,2.01154,-96.4958,1
113,1,3.4108,2.08188,2.27372,-0.878535,1
113,2,2.97271,7.04038,1.67952,0.796621,1
113,3,5.24814,2.23435,1.93545,1.16884,1
113,4,7.00069,3.27946,0.734483,1.97181,1
113,5,4.75479,117.786,3.36528,103.437,1
114,0,3.31299,-108.987,2.01154,-96.4958,1
114,1,3.43357,2.0731,2.27728,-0.877668,1
114,2,2.98951,7.04834,1.67995,0.795675,1
114,3,5.26748,2.24606,1.93443,1.17015,1
114,4,7.00801,3.29917,0.731517,1.97058,1
114,5,4.78844,118.82,3.36528,103.437,1
115,0,3.3331,-109.952,2.01154,-96.4958,1
115,1,3.45638,2.06433,2.28084,-0.876765,1
115,2,3.00632,7.05629,1.68038,0.79473,1
115,3,5.28682,2.25777,1.93341,1.17144,1
115,4,7.01529,3.31886,0.728545,1.96933,1
115,5,4.82209,119.854,3.36528,103.437,1
116,0,3.35322,-110.916,2.01154,-96.4958,1
116,1,3.47922,2.05557,2.28441,-0.875825,1
116,2,3.02312,7.06422,1.68081,0.793787,1
116,3,5.30614,2.2695,1.9324,1.17273,1
116,4,7.02255,3.33854,0.725568,1.96805,1
116,5,4.85575,120.889,3.36528,103.437,1
117,0,3.37334,-111.881,2.01154,-96.4958,1
117,1,3.5021,2.04682,2.28797,-0.874848,1
117,2,3.03994,7.07215,1.68124,0.792845,1
117,3,5.32545,2.28124,1.93138,1.174,1
117,4,7.02978,3.35821,0.722585,1.96675,1
117,5,4.8894,121.923,3.36528,103.437,1
118,0,3.39345,-112.846,2.01154,-96.4958,1
118,1,3.52502,2.03809,2.29153,-0.873834,1
118,2,3.05675,7.08007,1.68168,0.791904,1
118,3,5.34476,2.29299,1.93038,1.17525,1
118,4,7.03697,3.37786,0.719597,1.96541,1
118,5,4.92305,122.957,3.36528,103.437,1
119,0,3.41357,-113.811,2.01154,-96.4958,1
119,1,3.54797,2.02936,2.29509,-0.872783,1
119,2,3.07357,7.08798,1.68211,0.790965,1
119,3,5.36405,2.30475,1.92937,1.1765,1
119,4,7.04414,3.3975,0.716604,1.96406,1
119,5,4.9567,123.992,3.36528,103.437,1
120,0,3.43368,-114.776,2.01154,-96.4958,1
120,1,3.57095,2.02064,2.29864,-0.871694,1
120,2,3.0904,7.09588,1.68255,0.790027,1
120,3,5.38333,2.31653,1.92838,1.17773,1
120,4,7.05127,3.41713,0.713607,1.96267,1
120,5,4.99036,125.026,3.36528,103.437,1
121,0,3.4538,-115.741,2.01154,-96.4958,1
121,1,3.59398,2.01194,2.30219,-0.870568,1
121,2,3.10723,7.10377,1.68299,0.78909,1
121,3,5.40261,2.32832,1.92739,1.17895,1
121,4,7.05838,3.43674,0.710606,1.96126,1
121,5,5.02401,126.061,3.36528,103.437,1
122,0,3.47391,-116.706,2.01154,-96.4958,1
122,1,3.61703,2.00324,2.30574,-0.869406,1
122,2,3.12406,7.11165,1.68344,0.788155,1
122,3,5.42187,2.34012,1.9264,1.18017,1
122,4,7.06546,3.45634,0.707602,1.95982,1
122,5,5.05766,127.095,3.36528,103.437,1
123,0,3.49403,-117.671,2.01154,-96.4958,1
123,1,3.64013,1.99456,2.30927,-0.868206,1
123,2,3.1409,7.11953,1.68388,0.78722,1
123,3,5.44113,2.35194,1.92543,1.18137,1
123,4,7.0725,3.47592,0.704594,1.95836,1
123,5,5.09132,128.129,3.36528,103.437,1
124,0,3.51414,-118.636,2.01154,-96.4958,1
124,1,3.66325,1.98589,2.3128,-0.86697,1
124,2,3.15775,7.12739,1.68433,0.786287,1
124,3,5.46037,2.36376,1.92446,1.18255,1
124,4,7.07952,3.49549,0.701584,1.95687,1
124,5,5.12497,129.164,3.36528,103.437,1
125,0,3.53426,-119.601,2.01154,-96.4958,1
125,1,3.68642,1.97723,2.31632,-0.865698,1
125,2,3.17459,7.13524,1.68478,0.785355,1
125,3,5.47961,2.3756,1.9235,1.18373,1
125,4,7.0865,3.51504,0.698571,1.95535,1
125,5,5.15862,130.198,3.36528,103.437,1
126,0,3.55437,-120.566,2.01154,-96.4958,1
126,1,3.70962,1.96859,2.31984,-0.864389,1
126,2,3.19145,7.14309,1.68523,0.784424,1
126,3,5.49883,2.38745,1.92256,1.1849,1
126,4,7.09346,3.53458,0.695556,1.9538,1
126,5,5.19227,131.232,3.36528,103.437,1
127,0,3.57449,-121.531,2.01154,-96.4958,1
127,1,3.73285,1.95996,2.32333,-0.863044,1
127,2,3.2083,7.15092,1.68568,0.783493,1
127,3,5.51805,2.39931,1.92162,1.18606,1
127,4,7.10038,3.55411,0.69254,1.95222,1
127,5,5.22593,132.267,3.36528,103.437,1
128,0,3.5946,-122.496,2.01154,-96.4958,1
128,1,3.75612,1.95134,2.32682,-0.861663,1
128,2,3.22516,7.15875,1.68614,0.782564,1
128,3,5.53726,2.41118,1.9207,1.18722,1
128,4,7.10728,3.57361,0.689522,1.95062,1
128,5,5.25958,133.301,3.36528,103.437,1
129,0,3.61472,-123.461,2.01154,-96.4958,1
129,1,3.77942,1.94274,2.3303,-0.860247,1
129,2,3.24203,7.16656,1.68659,0.781636,1
129,3,5.55645,2.42306,1.91978,1.18836,1
129,4,7.11414,3.5931,0.686504,1.94899,1
129,5,5.29323,134.335,3.36528,103.437,1
130,0,3.63484,-124.426,2.01154,-96.4958,1
130,1,3.80276,1.93415,2.33375,-0.858796,1
130,2,3.2589,7.17437,1.68705,0.780708,1
130,3,5.57564,2.43496,1.91888,1.18949,1
130,4,7.12098,3.61257,0.683485,1.94733,1
130,5,5.32689,135.37,3.36528,103.437,1
131,0,3.65495,-125.391,2.01154,-96.4958,1
131,1,3.82613,1.92558,2.3372,-0.85731,1
131,2,3.27578,7.18217,1.68751,0.779781,1
131,3,5.59482,2.44687,1.918,1.19062,1
131,4,7.12778,3.63203,0.680466,1.94564,1
131,5,5.36054,136.404,3.36528,103.437,1
132,0,3.67507,-126.356,2.01154,-96.4958,1
132,1,3.84954,1.91702,2.34063,-0.85579,1
132,2,3.29266,7.18996,1.68798,0.778855,1
132,3,5.61399,2.45878,1.91713,1.19174,1
132,4,7.13456,3.65147,0.677448,1.94393,1
132,5,5.39419,137.439,3.36528,103.437,1
133,0,3.69518,-127.321,2.01154,-96.4958,1
133,1,3.87298,1.90848,2.34403,-0.854237,1
133,2,3.30954,7.19774,1.68844,0.77793,1
133,3,5.63316,2.47071,1.91627,1.19286,1
133,4,7.1413,3.67089,0.674431,1.94219,1
133,5,5.42784,138.473,3.36528,103.437,1
134,0,3.7153,-128.286,2.01154,-96.4958,1
134,1,3.89645,1.89995,2.34743,-0.85265,1
134,2,3.32643,7.20551,1.68891,0.777005,1
134,3,5.65231,2.48265,1.91543,1.19396,1
134,4,7.14802,3.6903,0.671415,1.94042,1
134,5,5.4615,139.507,3.36528,103.437,1
135,0,3.73541,-129.251,2.01154,-96.4958,1
135,1,3.91996,1.89144,2.3508,-0.85103,1
135,2,3.34332,7.21327,1.68938,0.776081,1
135,3,5.67146,2.4946,1.9146,1.19507,1
135,4,7.1547,3.70968,0.668401,1.93862,1
135,5,5.49515,140.542,3.36528,103.437,1
136,0,3.75553,-130.216,2.01154,-96.4957,1
136,1,3.9435,1.88295,2.35415,-0.849379,1
136,2,3.36022,7.22102,1.68985,0.775158,1
136,3,5.69059,2.50656,1.91379,1.19617,1
136,4,7.16135,3.72905,0.665389,1.93679,1
136,5,5.5288,141.576,3.36528,103.437,1
137,0,3.77564,-131.181,2.01154,-96.4957,1
137,1,3.96707,1.87447,2.35748,-0.847696,1
137,2,3.37713,7.22876,1.69033,0.774235,1
137,3,5.70972,2.51854,1.91299,1.19726,1
137,4,7.16798,3.7484,0.662379,1.93494,1
137,5,5.56245,142.61,3.36528,103.437,1
138,0,3.79576,-132.146,2.01154,-96.4957,1
138,1,3.99068,1.86601,2.36078,-0.845982,1
138,2,3.39403,7.23649,1.6908,0.773313,1
138,3,5.72885,2.53052,1.91222,1.19835,1
138,4,7.17457,3.76773,0.659373,1.93305,1
138,5,5.59611,143.645,3.36528,103.437,1
139,0,3.81587,-133.111,2.01154,-96.4957,1
139,1,4.01432,1.85757,2.36407,-0.844237,1
139,2,3.41095,7.24422,1.69128,0.772391,1
139,3,5.74796,2.54251,1.91146,1.19944,1
139,4,7.18114,3.78704,0.656371,1.93114,1
139,5,5.62976,144.679,3.36528,103.437,1
140,0,3.83599,-134.075,2.01154,-96.4957,1
140,1,4.038,1.84914,2.36733,-0.842463,1
140,2,3.42786,7.25193,1.69176,0.77147,1
140,3,5.76707,2.55452,1.91071,1.20053,1
140,4,7.18767,3.80633,0.653372,1.9292,1
140,5,5.66341,145.714,3.36528,103.437,1
141,0,3.85611,-135.04,2.01154,-96.4957,1
141,1,4.0617,1.84074,2.37056,-0.84066,1
141,2,3.44479,7.25964,1.69225,0.770549,1
141,3,5.78617,2.56654,1.90999,1.20161,1
141,4,7.19417,3.82561,0.650379,1.92723,1
141,5,5.69707,146.748,3.36528,103.437,1
142,0,3.87622,-136.005,2.01154,-96.4957,1
142,1,4.08544,1.83235,2.37377,-0.838829,1
142,2,3.46171,7.26733,1.69273,0.769628,1
142,3,5.80526,2.57856,1.90928,1.2027,1
142,4,7.20065,3.84486,0.64739,1.92524,1
142,5,5.73072,147.782,3.36528,103.437,1
143,0,3.89634,-136.97,2.01154,-96.4957,1
143,1,4.10921,1.82398,2.37695,-0.83697,1
143,2,3.47865,7.27502,1.69322,0.768708,1
143,3,5.82435,2.5906,1.9086,1.20379,1
143,4,7.20709,3.86409,0.644406,1.92321,1
143,5,5.76437,148.817,3.36528,103.437,1
144,0,3.91645,-137.935,2.01154,-96.4957,1
144,1,4.13301,1.81563,2.38011,-0.835084,1
144,2,3.49558,7.2827,1.69371,0.767788,1
144,3,5.84343,2.60265,1.90793,1.20487,1
144,4,7.21351,3.8833,0.641429,1.92116,1
144,5,5.79802,149.851,3.36528,103.437,1
145,0,3.93657,-138.9,2.01154,-96.4957,1
145,1,4.15684,1.8073,2.38324,-0.833172,1
145,2,3.51252,7.29037,1.6942,0.766868,1
145,3,5.8625,2.61471,1.90728,1.20596,1
145,4,7.21989,3.90249,0.638458,1.91908,1
145,5,5.83168,150.885,3.36528,103.437,1
146,0,3.95668,-139.865,2.01154,-96.4957,1
146,1,4.18071,1.79898,2.38634,-0.831235,1
146,2,3.52947,7.29803,1.6947,0.765949,1
146,3,5.88156,2.62678,1.90665,1.20705,1
146,4,7.22624,3.92166,0.635493,1.91697,1
146,5,5.86533,151.92,3.36528,103.437,1
147,0,3.9768,-140.83,2.01154,-96.4957,1
147,1,4.2046,1.79069,2.38941,-0.829273,1
147,2,3.54642,7.30568,1.6952,0.765029,1
147,3,5.90063,2.63886,1.90604,1.20815,1
147,4,7.23257,3.94081,0.632537,1.91483,1
147,5,5.89898,152.954,3.36528,103.437,1
148,0,3.99691,-141.795,2.01154,-96.4957,1
148,1,4.22852,1.78242,2.39245,-0.827288,1
148,2,3.56338,7.31332,1.6957,0.76411,1
148,3,5.91968,2.65095,1.90545,1.20924,1
148,4,7.23887,3.95994,0.629588,1.91267,1
148,5,5.93264,153.988,3.36528,103.437,1
149,0,4.01703,-142.76,2.01154,-96.4957,1
149,1,4.25248,1.77417,2.39546,-0.825279,1
149,2,3.58034,7.32095,1.6962,0.763191,1
149,3,5.93873,2.66306,1.90488,1.21035,1
149,4,7.24513,3.97904,0.626647,1.91048,1
149,5,5.96629,155.023,3.36528,103.437,1
150,0,4.03714,-143.725,2.01154,-96.4957,1
150,1,4.27646,1.76593,2.39844,-0.823249,1
150,2,3.59731,7.32857,1.6967,0.762271,1
150,3,5.95777,2.67517,1.90432,1.21145,1
150,4,7.25137,3.99812,0.623715,1.90826,1
150,5,5.99994,156.057,3.36528,103.437,1
151,0,4.05726,-144.69,2.01154,-96.4957,1
151,1,4.30048,1.75772,2.40138,-0.821197,1
151,2,3.61428,7.33619,1.69721,0.761352,1
151,3,5.97681,2.6873,1.90379,1.21257,1
151,4,7.25758,4.01719,0.620792,1.90601,1
151,5,6.03359,157.092,3.36528,103.437,1
152,0,4.07738,-145.655,2.01154,-96.4957,1
152,1,4.32452,1.74953,2.4043,-0.819124,1
152,2,3.63126,7.34379,1.69772,0.760433,1
152,3,5.99584,2.69943,1.90328,1.21369,1
152,4,7.26376,4.03622,0.617879,1.90374,1
152,5,6.06725,158.126,3.36528,103.437,1
153,0,4.09749,-146.62,2.01154,-96.4957,1
153,1,4.34859,1.74136,2.40718,-0.817032,1
153,2,3.64824,7.35139,1.69823,0.759514,1
153,3,6.01487,2.71158,1.90279,1.21482,1
153,4,7.26991,4.05524,0.614976,1.90144,1
153,5,6.1009,159.16,3.36528,103.437,1
154,0,4.11761,-147.585,2.01154,-96.4957,1
154,1,4.37269,1.73321,2.41003,-0.814921,1
154,2,3.66523,7.35897,1.69875,0.758594,1
154,3,6.03389,2.72374,1.90232,1.21595,1
154,4,7.27603,4.07423,0.612084,1.89911,1
154,5,6.13455,160.195,3.36528,103.437,1
155,0,4.13772,-148.55,2.01154,-96.4957,1
155,1,4.39682,1.72508,2.41285,-0.812792,1
155,2,3.68222,7.36655,1.69926,0.757675,1
155,3,6.05291,2.73591,1.90186,1.2171,1
155,4,7.28212,4.0932,0.609204,1.89675,1
155,5,6.16821,161.229,3.36528,103.437,1
156,0,4.15784,-149.515,2.01154,-96.4957,1
156,1,4.42098,1.71698,2.41563,-0.810646,1
156,2,3.69922,7.37412,1.69978,0.756755,1
156,3,6.07193,2.7481,1.90143,1.21825,1
156,4,7.28818,4.11214,0.606334,1.89437,1
156,5,6.20186,162.263,3.36528,103.437,1
157,0,4.17795,-150.48,2.01154,-96.4957,1
157,1,4.44516,1.70889,2.41838,-0.808484,1
157,2,3.71622,7.38168,1.7003,0.755835,1
157,3,6.09094,2.76029,1.90101,1.21942,1
157,4,7.29422,4.13106,0.603477,1.89196,1
157,5,6.23551,163.298,3.36528,103.437,1
158,0,4.19807,-151.445,2.01154,-96.4957,1
158,1,4.46937,1.70083,2.4211,-0.806306,1
158,2,3.73323,7.38922,1.70083,0.754914,1
158,3,6.10994,2.7725,1.90062,1.2206,1
158,4,7.30022,4.14995,0.600633,1.88953,1
158,5,6.26916,164.332,3.36528,103.437,1
159,0,4.21818,-152.41,2.01154,-96.4957,1
159,1,4.49361,1.69279,2.42378,-0.804114,1
159,2,3.75024,7.39676,1.70136,0.753993,1
159,3,6.12895,2.78471,1.90024,1.22179,1
159,4,7.3062,4.16882,0.597801,1.88707,1
159,5,6.30282,165.367,3.36528,103.437,1
160,0,4.2383,-153.375,2.01154,-96.4957,1
160,1,4.51787,1.68477,2.42642,-0.801907,1
160,2,3.76726,7.4043,1.70189,0.753072,1
160,3,6.14794,2.79694,1.89988,1.22299,1
160,4,7.31215,4.18767,0.594983,1.88458,1
160,5,6.33647,166.401,3.36528,103.437,1
161,0,4.25841,-154.34,2.01154,-96.4957,1
161,1,4.54216,1.67677,2.42903,-0.799688,1
161,2,3.78429,7.41182,1.70242,0.752151,1
161,3,6.16694,2.80919,1.89954,1.2242,1
161,4,7.31807,4.20649,0.59218,1.88207,1
161,5,6.37012,167.435,3.36528,103.437,1
162,0,4.27853,-155.305,2.01154,-96.4957,1
162,1,4.56648,1.6688,2.43161,-0.797456,1
162,2,3.80132,7.41933,1.70296,0.751229,1
162,3,6.18593,2.82144,1.89922,1.22543,1
162,4,7.32397,4.22529,0.58939,1.87953,1
162,5,6.40377,168.47,3.36528,103.437,1
163,0,4.29864,-156.269,2.01154,-96.4957,1
163,1,4.59082,1.66085,2.43415,-0.795213,1
163,2,3.81835,7.42683,1.70349,0.750306,1
163,3,6.20492,2.83371,1.89891,1.22667,1
163,4,7.32983,4.24406,0.586616,1.87697,1
163,5,6.43743,169.504,3.36528,103.437,1
164,0,4.31876,-157.234,2.01154,-96.4957,1
164,1,4.61519,1.65292,2.43666,-0.79296,1
164,2,3.83539,7.43433,1.70404,0.749383,1
164,3,6.22391,2.84599,1.89862,1.22793,1
164,4,7.33567,4.2628,0.583857,1.87438,1
164,5,6.47108,170.538,3.36528,103.437,1
165,0,4.33888,-158.199,2.01154,-96.4957,1
165,1,4.63958,1.64501,2.43913,-0.790697,1
165,2,3.85244,7.44181,1.70458,0.748459,1
165,3,6.24289,2.85828,1.89835,1.2292,1
165,4,7.34148,4.28152,0.581113,1.87177,1
165,5,6.50473,171.573,3.36528,103.437,1
166,0,4.35899,-159.164,2.01154,-96.4957,1
166,1,4.664,1.63712,2.44156,-0.788424,1
166,2,3.86949,7.44929,1.70513,0.747535,1
166,3,6.26187,2.87058,1.8981,1.23049,1
166,4,7.34727,4.30021,0.578386,1.86914,1
166,5,6.53839,172.607,3.36528,103.437,1
167,0,4.37911,-160.129,2.01154,-96.4957,1
167,1,4.68844,1.62926,2.44396,-0.786144,1
167,2,3.88655,7.45675,1.70568,0.74661,1
167,3,6.28085,2.8829,1.89786,1.23179,1
167,4,7.35302,4.31887,0.575676,1.86648,1
167,5,6.57204,173.642,3.36528,103.437,1
168,0,4.39922,-161.094,2.01154,-96.4957,1
168,1,4.7129,1.62142,2.44633,-0.783856,1
168,2,3.90361,7.46421,1.70623,0.745685,1
168,3,6.29983,2.89523,1.89763,1.23311,1
168,4,7.35875,4.33751,0.572983,1.86379,1
168,5,6.60569,174.676,3.36528,103.437,1
169,0,4.41934,-162.059,2.01154,-96.4957,1
169,1,4.73738,1.61361,2.44866,-0.781562,1
169,2,3.92068,7.47166,1.70678,0.744758,1
169,3,6.3188,2.90758,1.89743,1.23445,1
169,4,7.36446,4.35612,0.570308,1.86108,1
169,5,6.63934,175.71,3.36528,103.437,1
170,0,4.43945,-163.024,2.01154,-96.4957,1
170,1,4.76189,1.60582,2.45095,-0.779261,1
170,2,3.93775,7.47909,1.70734,0.743831,1
170,3,6.33777,2.91993,1.89723,1.23581,1
170,4,7.37013,4.37471,0.567651,1.85835,1
170,5,6.673,176.745,3.36528,103.437,1
171,0,4.45957,-163.989,2.01154,-96.4957,1
171,1,4.78643,1.59805,2.45321,-0.776955,1
171,2,3.95483,7.48652,1.7079,0.742903,1
171,3,6.35674,2.93231,1.89705,1.23718,1
171,4,7.37578,4.39326,0.565012,1.8556,1
171,5,6.70665,177.779,3.36528,103.437,1
172,0,4.47968,-164.954,2.01154,-96.4957,1
172,1,4.81098,1.5903,2.45543,-0.774645,1
172,2,3.97191,7.49394,1.70847,0.741974,1
172,3,6.37571,2.94469,1.89688,1.23858,1
172,4,7.38141,4.41179,0.562392,1.85283,1
172,5,6.7403,178.813,3.36528,103.437,1
173,0,4.4998,-165.919,2.01154,-96.4957,1
173,1,4.83556,1.58258,2.45762,-0.772331,1
173,2,3.989,7.50135,1.70904,0.741044,1
173,3,6.39468,2.95709,1.89673,1.23999,1
173,4,7.38701,4.43029,0.559791,1.85003,1
173,5,6.77396,179.848,3.36528,103.437,1
174,0,4.51991,-166.884,2.01154,-96.4957,1
174,1,4.86015,1.57488,2.45978,-0.770014,1
174,2,4.0061,7.50876,1.70961,0.740113,1
174,3,6.41365,2.96951,1.89658,1.24142,1
174,4,7.39258,4.44876,0.55721,1.84721,1
174,5,6.80761,180.882,3.36528,103.437,1
175,0,4.54003,-167.849,2.01154,-96.4957,1
175,1,4.88477,1.5672,2.46189,-0.767695,1
175,2,4.0232,7.51615,1.71018,0.739181,1
175,3,6.43261,2.98193,1.89645,1.24287,1
175,4,7.39812,4.46721,0.55465,1.84437,1
175,5,6.84126,181.916,3.36528,103.437,1
176,0,4.56015,-168.814,2.01154,-96.4957,1
176,1,4.90941,1.55955,2.46398,-0.765374,1
176,2,4.04031,7.52353,1.71076,0.738249,1
176,3,6.45157,2.99438,1.89633,1.24435,1
176,4,7.40364,4.48562,0.55211,1.84151,1
176,5,6.87491,182.951,3.36528,103.437,1
177,0,4.58026,-169.779,2.01154,-96.4957,1
177,1,4.93407,1.55192,2.46603,-0.763051,1
177,2,4.05742,7.5309,1.71133,0.737315,1
